SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,Internet_DSL,Internet_Fiber optic,Internet_No,InternetService_risk,Contract_Month-to-month,Contract_One year,Contract_Two year,Contract_stability,Payment_Bank transfer (automatic),Payment_Credit card (automatic),Payment_Electronic check,Payment_Mailed check,PaymentMethod_risk,OnlineSecurity_binary,OnlineSecurity_available,OnlineBackup_binary,OnlineBackup_available,DeviceProtection_binary,DeviceProtection_available,TechSupport_binary,TechSupport_available,StreamingTV_binary,StreamingTV_available,StreamingMovies_binary,StreamingMovies_available,MultipleLines_binary,MultipleLines_available,Tenure_Long,Tenure_Loyal,Tenure_Medium,Tenure_New,tenure_years,is_new_customer,avg_monthly_charge,Charges_High,Charges_Low,Charges_Medium,high_monthly_charges,low_monthly_charges,total_services,services_available,service_adoption_rate,premium_services,has_premium,protection_services,has_protection,Contract_stability_normalized,PaymentMethod_risk_normalized,InternetService_risk_normalized,composite_risk_score,estimated_clv,revenue_per_tenure_month,spending_above_avg,senior_short_contract,family_size,has_family,full_service_customer
0,72,48.9,3527.0,1,1,0,0,True,False,False,1,False,False,True,3,False,False,False,True,2,1,1,0,1,1,1,1,1,1,1,0,1,0,0,False,True,False,False,6.0,0,48.986111111111114,False,False,True,0,0,4,6,0.6666666666666666,1,1,3,1,1.0,0.5,0.5,0.6666666666666666,3520.7999999999997,48.986111111111114,0,0,2,1,0
0,52,84.1,4348.65,1,0,1,0,False,True,False,2,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,0,1,1,1,0,1,0,1,False,True,False,False,4.333333333333333,0,83.6278846153846,True,False,False,0,0,2,7,0.2857142857142857,1,1,1,1,0.0,1.0,1.0,0.6666666666666666,4373.2,83.6278846153846,1,0,1,1,1
0,27,19.6,561.15,0,0,1,1,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,2.25,0,20.78333333333333,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,529.2,20.78333333333333,0,0,0,0,0
0,3,20.0,63.6,0,0,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.25,1,21.2,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,60.0,21.2,0,0,0,0,0
0,64,81.3,5129.3,1,0,1,1,True,False,False,1,False,False,True,3,False,False,False,True,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,False,True,False,False,5.333333333333333,0,80.1453125,True,False,False,0,0,6,7,0.8571428571428571,1,1,4,1,1.0,0.5,0.5,0.6666666666666666,5203.2,80.1453125,1,0,1,1,1
0,45,95.2,4285.8,1,0,1,1,False,True,False,2,False,False,True,3,False,True,False,False,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,True,False,False,False,3.75,0,95.24000000000001,True,False,False,1,0,3,7,0.42857142857142855,2,1,1,1,1.0,0.0,1.0,0.6666666666666666,4284.0,95.24000000000001,0,0,1,1,1
1,3,36.45,93.7,1,0,0,1,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,1,1,0,1,0,0,False,False,False,True,0.25,1,31.233333333333334,False,False,True,0,0,1,6,0.16666666666666666,1,1,0,0,0.0,0.5,0.5,0.3333333333333333,109.35000000000001,31.233333333333334,1,1,1,1,0
0,71,83.3,5894.5,1,0,1,1,True,False,False,1,False,False,True,3,False,True,False,False,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,5.916666666666667,0,83.02112676056338,True,False,False,0,0,6,7,0.8571428571428571,2,1,3,1,1.0,0.0,0.5,0.5,5914.3,83.02112676056338,1,0,1,1,1
1,1,25.05,25.05,0,0,0,0,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,False,False,False,True,0.08333333333333333,1,25.05,False,True,False,0,1,0,6,0.0,0,0,0,0,0.0,0.5,0.5,0.3333333333333333,25.05,25.05,0,1,0,0,0
0,58,20.3,1160.75,1,1,1,0,False,False,True,0,False,False,True,3,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,4.833333333333333,0,20.012931034482758,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1177.4,20.012931034482758,1,0,2,1,0
0,34,89.85,3091.75,1,1,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,1,1,0,1,1,1,0,1,0,1,True,False,False,False,2.8333333333333335,0,90.93382352941177,True,False,False,0,0,3,7,0.42857142857142855,1,1,2,1,0.0,1.0,1.0,0.6666666666666666,3054.8999999999996,90.93382352941177,0,0,2,1,1
0,8,49.85,365.55,0,0,1,1,True,False,False,1,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.6666666666666666,0,45.69375,False,False,True,0,0,1,7,0.14285714285714285,0,0,1,1,0.0,1.0,0.5,0.5,398.8,45.69375,1,0,0,0,1
0,15,19.8,272.95,1,1,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,1.25,0,18.196666666666665,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,297.0,18.196666666666665,1,0,2,1,0
0,66,54.65,3632.0,1,1,0,0,True,False,False,1,False,False,True,3,True,False,False,False,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,False,True,False,False,5.5,0,55.03030303030303,False,False,True,0,0,4,6,0.6666666666666666,2,1,2,1,1.0,0.0,0.5,0.5,3606.9,55.03030303030303,0,0,2,1,0
1,12,29.35,381.2,0,0,0,1,True,False,False,1,True,False,False,1,False,True,False,False,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,False,False,False,True,1.0,0,31.766666666666666,False,True,False,0,1,1,6,0.16666666666666666,0,0,1,1,0.0,0.0,0.5,0.16666666666666666,352.20000000000005,31.766666666666666,0,1,0,0,0
0,58,19.15,1035.5,0,0,1,1,False,False,True,0,False,False,True,3,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,4.833333333333333,0,17.853448275862068,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1110.6999999999998,17.853448275862068,1,0,0,0,0
0,3,19.1,52.0,1,1,1,0,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.25,1,17.333333333333332,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,57.300000000000004,17.333333333333332,1,0,2,1,0
1,43,55.55,2342.2,1,0,0,0,True,False,False,1,True,False,False,1,False,True,False,False,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,True,False,False,False,3.5833333333333335,0,54.46976744186046,False,False,True,0,0,4,6,0.6666666666666666,2,1,2,1,0.0,0.0,0.5,0.16666666666666666,2388.65,54.46976744186046,1,1,1,1,0
0,9,80.55,653.9,0,0,1,0,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,1,1,0,1,0,1,0,1,0,1,False,False,False,True,0.75,0,72.65555555555555,True,False,False,0,0,2,7,0.2857142857142857,0,0,2,1,0.0,1.0,1.0,0.6666666666666666,724.9499999999999,72.65555555555555,1,0,0,0,1
0,3,20.25,71.2,0,0,1,0,False,False,True,0,False,True,False,2,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.25,1,23.733333333333334,False,True,False,0,1,0,1,0.0,0,0,0,0,0.5,0.5,0.0,0.3333333333333333,60.75,23.733333333333334,0,0,0,0,0
0,22,69.5,1498.2,1,1,1,1,True,False,False,1,False,True,False,2,True,False,False,False,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,False,False,True,False,1.8333333333333333,0,68.10000000000001,True,False,False,0,0,3,7,0.42857142857142855,2,1,1,1,0.5,0.0,0.5,0.3333333333333333,1529.0,68.10000000000001,1,0,2,1,1
0,40,106.0,4178.65,1,0,1,1,False,True,False,2,False,True,False,2,True,False,False,False,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,True,False,False,False,3.3333333333333335,0,104.46624999999999,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,0.5,0.0,1.0,0.5,4240.0,104.46624999999999,1,0,1,1,1
0,68,25.5,1821.8,0,0,1,0,False,False,True,0,False,False,True,3,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,True,False,False,5.666666666666667,0,26.791176470588233,False,True,False,0,1,1,1,1.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1734.0,26.791176470588233,0,0,0,0,0
0,54,104.3,5278.15,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,1,1,0,1,1,1,1,1,1,1,False,True,False,False,4.5,0,97.74351851851851,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,0.0,1.0,1.0,0.6666666666666666,5632.2,97.74351851851851,1,0,1,1,1
0,50,79.6,4024.2,0,0,1,1,True,False,False,1,False,False,True,3,False,False,False,True,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,False,True,False,False,4.166666666666667,0,80.484,True,False,False,0,0,5,7,0.7142857142857143,2,1,2,1,1.0,0.5,0.5,0.6666666666666666,3979.9999999999995,80.484,0,0,0,0,1
0,1,55.25,55.25,0,0,1,1,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,1,1,0,1,False,False,False,True,0.08333333333333333,1,55.25,False,False,True,0,0,1,7,0.14285714285714285,1,1,0,0,0.0,1.0,0.5,0.5,55.25,55.25,0,0,0,0,1
0,72,88.05,6520.8,1,0,1,0,True,False,False,1,False,False,True,3,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,6.0,0,90.56666666666666,True,False,False,0,0,7,7,1.0,2,1,4,1,1.0,0.0,0.5,0.5,6339.599999999999,90.56666666666666,0,0,1,1,1
0,40,20.4,854.9,0,1,1,1,False,False,True,0,False,True,False,2,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,3.3333333333333335,0,21.3725,False,True,False,0,1,0,1,0.0,0,0,0,0,0.5,0.0,0.0,0.16666666666666666,816.0,21.3725,0,0,1,1,0
0,72,117.6,8308.9,1,1,1,1,False,True,False,2,False,False,True,3,True,False,False,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,6.0,0,115.40138888888889,True,False,False,1,0,7,7,1.0,2,1,4,1,1.0,0.0,1.0,0.6666666666666666,8467.199999999999,115.40138888888889,1,0,2,1,1
0,6,20.0,109.2,0,0,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.5,1,18.2,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,120.0,18.2,1,0,0,0,0
0,5,19.65,92.05,0,0,1,1,False,False,True,0,True,False,False,1,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.4166666666666667,1,18.41,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,98.25,18.41,1,0,0,0,0
0,48,70.55,3420.5,1,0,1,1,True,False,False,1,False,True,False,2,False,True,False,False,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,True,False,False,False,4.0,0,71.26041666666667,True,False,False,0,0,4,7,0.5714285714285714,1,1,2,1,0.5,0.0,0.5,0.3333333333333333,3386.3999999999996,71.26041666666667,0,0,1,1,1
0,1,93.85,93.85,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,1,1,1,1,1,1,False,False,False,True,0.08333333333333333,1,93.85,True,False,False,1,0,3,7,0.42857142857142855,2,1,0,0,0.0,1.0,1.0,0.6666666666666666,93.85,93.85,0,0,0,0,1
0,64,65.8,4068.0,1,1,1,0,True,False,False,1,False,True,False,2,False,False,False,True,2,1,1,0,1,0,1,1,1,1,1,0,1,0,1,False,True,False,False,5.333333333333333,0,63.5625,True,False,False,0,0,3,7,0.42857142857142855,1,1,2,1,0.5,0.5,0.5,0.5,4211.2,63.5625,1,0,2,1,1
0,17,20.05,337.9,0,0,1,0,False,False,True,0,False,True,False,2,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,1.4166666666666667,0,19.876470588235293,False,True,False,0,1,0,1,0.0,0,0,0,0,0.5,0.0,0.0,0.16666666666666666,340.85,19.876470588235293,1,0,0,0,0
0,40,80.0,3168.75,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,1,1,0,1,0,1,0,1,0,1,True,False,False,False,3.3333333333333335,0,79.21875,True,False,False,0,0,2,7,0.2857142857142857,0,0,2,1,0.0,1.0,1.0,0.6666666666666666,3200.0,79.21875,1,0,1,1,1
0,41,35.4,1412.4,1,1,0,0,True,False,False,1,False,True,False,2,False,True,False,False,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,True,False,False,False,3.4166666666666665,0,34.44878048780488,False,False,True,0,1,2,6,0.3333333333333333,0,0,2,1,0.5,0.0,0.5,0.3333333333333333,1451.3999999999999,34.44878048780488,1,0,2,1,0
1,51,79.6,3974.7,0,0,1,1,False,True,False,2,False,True,False,2,True,False,False,False,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,False,True,False,False,4.25,0,77.93529411764706,True,False,False,0,0,2,7,0.2857142857142857,0,0,1,1,0.5,0.0,1.0,0.5,4059.6,77.93529411764706,1,0,0,0,1
0,41,80.25,3439.0,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,0,1,0,1,0,1,0,1,1,1,True,False,False,False,3.4166666666666665,0,83.8780487804878,True,False,False,0,0,2,7,0.2857142857142857,0,0,1,1,0.0,1.0,1.0,0.6666666666666666,3290.25,83.8780487804878,0,0,1,1,1
0,1,50.45,50.45,1,1,1,0,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,1,1,0,1,0,1,0,1,0,1,False,False,False,True,0.08333333333333333,1,50.45,False,False,True,0,0,1,7,0.14285714285714285,0,0,1,1,0.0,0.5,0.5,0.3333333333333333,50.45,50.45,0,0,2,1,1
0,2,20.45,42.45,0,0,1,1,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.16666666666666666,1,21.225,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,40.9,21.225,0,0,0,0,0
0,68,79.6,5461.45,0,0,1,0,False,True,False,2,False,True,False,2,False,True,False,False,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,False,True,False,False,5.666666666666667,0,80.31544117647059,True,False,False,0,0,2,7,0.2857142857142857,0,0,2,1,0.5,0.0,1.0,0.5,5412.799999999999,80.31544117647059,0,0,0,0,1
0,24,24.7,571.75,1,1,1,0,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,2.0,0,23.822916666666668,False,True,False,0,1,1,1,1.0,0,0,0,0,1.0,0.5,0.0,0.5,592.8,23.822916666666668,1,0,2,1,0
0,70,77.3,5498.2,1,0,1,0,True,False,False,1,False,False,True,3,False,True,False,False,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,False,True,False,False,5.833333333333333,0,78.54571428571428,True,False,False,0,0,5,7,0.7142857142857143,1,1,3,1,1.0,0.0,0.5,0.5,5411.0,78.54571428571428,0,0,1,1,1
0,3,29.75,96.85,0,0,0,1,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,1,1,0,1,0,1,0,0,False,False,False,True,0.25,1,32.28333333333333,False,True,False,0,1,1,6,0.16666666666666666,0,0,1,1,0.0,1.0,0.5,0.5,89.25,32.28333333333333,0,0,0,0,0
0,2,44.9,111.05,0,0,1,0,True,False,False,1,True,False,False,1,True,False,False,False,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,True,0.16666666666666666,1,55.525,False,False,True,0,0,0,7,0.0,0,0,0,0,0.0,0.0,0.5,0.16666666666666666,89.8,55.525,0,0,0,0,1
0,3,29.8,94.4,1,0,0,0,True,False,False,1,True,False,False,1,False,True,False,False,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,False,False,False,True,0.25,1,31.46666666666667,False,True,False,0,1,1,6,0.16666666666666666,0,0,1,1,0.0,0.0,0.5,0.16666666666666666,89.4,31.46666666666667,0,0,1,1,0
0,7,74.65,521.1,0,0,1,1,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,1,1,1,1,1,1,1,1,False,False,False,True,0.5833333333333334,0,74.44285714285715,True,False,False,0,0,4,7,0.5714285714285714,2,1,1,1,0.0,1.0,0.5,0.5,522.5500000000001,74.44285714285715,1,0,0,0,1
0,13,71.95,923.85,0,0,1,1,True,False,False,1,True,False,False,1,False,False,True,False,3,1,1,0,1,0,1,0,1,1,1,1,1,0,1,False,False,True,False,1.0833333333333333,0,71.06538461538462,True,False,False,0,0,3,7,0.42857142857142855,2,1,1,1,0.0,1.0,0.5,0.5,935.35,71.06538461538462,1,0,0,0,1
0,7,20.75,141.1,0,0,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.5833333333333334,0,20.157142857142855,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,145.25,20.157142857142855,1,0,0,0,0
0,12,56.3,628.65,1,1,1,1,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,1,1,0,1,0,1,False,False,False,True,1.0,0,52.387499999999996,False,False,True,0,0,1,7,0.14285714285714285,1,1,0,0,0.0,0.5,0.5,0.3333333333333333,675.5999999999999,52.387499999999996,1,0,2,1,1
0,53,105.25,5576.3,1,1,1,1,False,True,False,2,False,True,False,2,False,False,True,False,3,0,1,1,1,1,1,0,1,1,1,1,1,1,1,False,True,False,False,4.416666666666667,0,105.21320754716982,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,0.5,1.0,1.0,0.8333333333333334,5578.25,105.21320754716982,1,0,2,1,1
0,12,94.2,1046.1,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,1,1,1,1,1,1,False,False,False,True,1.0,0,87.175,True,False,False,1,0,3,7,0.42857142857142855,2,1,0,0,0.0,1.0,1.0,0.6666666666666666,1130.4,87.175,1,0,0,0,1
0,63,19.55,1245.6,1,1,1,0,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,5.25,0,19.77142857142857,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,1231.65,19.77142857142857,0,0,2,1,0
0,15,84.45,1287.85,0,0,1,0,True,False,False,1,True,False,False,1,False,False,False,True,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,False,False,True,False,1.25,0,85.85666666666665,True,False,False,0,0,6,7,0.8571428571428571,2,1,4,1,0.0,0.5,0.5,0.3333333333333333,1266.75,85.85666666666665,0,0,0,0,1
0,36,53.65,1939.35,1,1,1,0,True,False,False,1,False,True,False,2,False,False,False,True,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,3.0,0,53.87083333333333,False,False,True,0,0,2,7,0.2857142857142857,0,0,2,1,0.5,0.5,0.5,0.5,1931.3999999999999,53.87083333333333,0,0,2,1,1
1,4,29.9,118.25,1,0,0,1,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,0,1,1,1,0,1,0,1,0,1,0,0,False,False,False,True,0.3333333333333333,1,29.5625,False,True,False,0,1,1,6,0.16666666666666666,0,0,1,1,0.0,1.0,0.5,0.5,119.6,29.5625,1,1,1,1,0
0,24,19.7,452.55,1,1,1,0,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,2.0,0,18.85625,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,472.79999999999995,18.85625,1,0,2,1,0
0,61,43.7,2696.55,0,0,0,0,True,False,False,1,False,True,False,2,False,True,False,False,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,False,True,False,False,5.083333333333333,0,44.205737704918036,False,False,True,0,0,4,6,0.6666666666666666,0,0,4,1,0.5,0.0,0.5,0.3333333333333333,2665.7000000000003,44.205737704918036,0,0,0,0,0
0,16,55.3,875.35,0,0,1,0,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,1,1,0,1,0,1,0,1,0,1,1,1,False,False,True,False,1.3333333333333333,0,54.709375,False,False,True,0,0,2,7,0.2857142857142857,0,0,1,1,0.0,1.0,0.5,0.5,884.8,54.709375,1,0,0,0,1
0,65,19.85,1267.05,1,1,1,1,False,False,True,0,False,False,True,3,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,5.416666666666667,0,19.493076923076924,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,1290.25,19.493076923076924,1,0,2,1,0
0,26,19.65,494.9,1,1,1,0,False,False,True,0,False,False,True,3,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,2.1666666666666665,0,19.034615384615385,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.0,0.0,0.3333333333333333,510.9,19.034615384615385,1,0,2,1,0
0,16,49.45,799.0,0,0,1,1,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,1,1,0,1,0,1,0,1,False,False,True,False,1.3333333333333333,0,49.9375,False,False,True,0,0,1,7,0.14285714285714285,0,0,1,1,0.0,0.5,0.5,0.3333333333333333,791.2,49.9375,0,0,0,0,1
0,54,106.55,5763.3,1,0,1,0,False,True,False,2,False,True,False,2,True,False,False,False,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,False,True,False,False,4.5,0,106.72777777777777,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,0.5,0.0,1.0,0.5,5753.7,106.72777777777777,0,0,1,1,1
0,1,20.1,20.1,0,0,1,0,False,False,True,0,True,False,False,1,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.08333333333333333,1,20.1,False,True,False,0,1,0,1,0.0,0,0,0,0,0.0,0.5,0.0,0.16666666666666666,20.1,20.1,0,0,0,0,0
0,5,20.45,106.9,0,1,1,0,False,False,True,0,False,False,True,3,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.4166666666666667,1,21.380000000000003,False,True,False,0,1,0,1,0.0,0,0,0,0,1.0,0.5,0.0,0.5,102.25,21.380000000000003,0,0,1,1,0
0,19,39.7,710.05,0,0,0,1,True,False,False,1,True,False,False,1,False,False,True,False,3,0,1,1,1,0,1,0,1,0,1,1,1,0,0,False,False,True,False,1.5833333333333333,0,37.37105263157895,False,False,True,0,0,2,6,0.3333333333333333,1,1,1,1,0.0,1.0,0.5,0.5,754.3000000000001,37.37105263157895,1,0,0,0,0
0,10,54.5,568.2,0,0,1,1,True,False,False,1,True,False,False,1,False,True,False,False,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,False,False,False,True,0.8333333333333334,0,56.82000000000001,False,False,True,0,0,2,7,0.2857142857142857,0,0,1,1,0.0,0.0,0.5,0.16666666666666666,545.0,56.82000000000001,0,0,0,0,1
0,23,83.8,1900.25,1,1,1,0,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,1,1,1,1,0,1,0,1,0,1,False,False,True,False,1.9166666666666667,0,82.6195652173913,True,False,False,0,0,3,7,0.42857142857142855,0,0,3,1,0.0,1.0,1.0,0.6666666666666666,1927.3999999999999,82.6195652173913,1,0,2,1,1
0,3,55.15,159.15,0,0,1,0,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,0,1,0,1,0,1,1,1,0,1,0,1,False,False,False,True,0.25,1,53.050000000000004,False,False,True,0,0,1,7,0.14285714285714285,1,1,0,0,0.0,0.5,0.5,0.3333333333333333,165.45,53.050000000000004,1,0,0,0,1
0,72,111.6,8012.75,0,0,1,1,False,True,False,2,False,False,True,3,True,False,False,False,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,False,True,False,False,6.0,0,111.28819444444444,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,1.0,0.0,1.0,0.6666666666666666,8035.2,111.28819444444444,1,0,0,0,1
1,10,86.65,856.65,1,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,0,1,0,1,0,1,0,1,1,1,1,1,False,False,False,True,0.8333333333333334,0,85.66499999999999,True,False,False,0,0,2,7,0.2857142857142857,1,1,0,0,0.0,1.0,1.0,0.6666666666666666,866.5,85.66499999999999,1,1,1,1,1
0,10,55.55,551.3,1,1,1,1,True,False,False,1,True,False,False,1,False,False,False,True,2,0,1,1,1,1,1,0,1,0,1,0,1,0,1,False,False,False,True,0.8333333333333334,0,55.129999999999995,False,False,True,0,0,2,7,0.2857142857142857,0,0,2,1,0.0,0.5,0.5,0.3333333333333333,555.5,55.129999999999995,1,0,2,1,1
0,11,20.55,184.95,1,0,1,1,False,False,True,0,False,True,False,2,False,False,False,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,0.9166666666666666,0,16.813636363636363,False,True,False,0,1,0,1,0.0,0,0,0,0,0.5,0.5,0.0,0.3333333333333333,226.05,16.813636363636363,1,0,1,1,0
1,37,106.75,4056.75,0,0,1,1,False,True,False,2,True,False,False,1,True,False,False,False,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,True,False,False,False,3.0833333333333335,0,109.64189189189189,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,0.0,0.0,1.0,0.3333333333333333,3949.75,109.64189189189189,0,1,0,0,1
0,17,62.1,1096.65,1,1,1,1,True,False,False,1,False,True,False,2,False,False,False,True,2,1,1,0,1,0,1,1,1,0,1,0,1,1,1,False,False,True,False,1.4166666666666667,0,64.50882352941177,False,False,True,0,0,3,7,0.42857142857142855,0,0,2,1,0.5,0.5,0.5,0.5,1055.7,64.50882352941177,0,0,2,1,1
0,36,104.5,3684.95,1,1,1,1,False,True,False,2,True,False,False,1,False,True,False,False,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,True,False,False,False,3.0,0,102.35972222222222,True,False,False,1,0,5,7,0.7142857142857143,2,1,2,1,0.0,0.0,1.0,0.3333333333333333,3762.0,102.35972222222222,1,0,2,1,1
1,17,101.8,1752.45,0,0,1,1,False,True,False,2,True,False,False,1,False,False,True,False,3,0,1,1,1,1,1,0,1,1,1,1,1,0,1,False,False,True,False,1.4166666666666667,0,103.08529411764707,True,False,False,1,0,4,7,0.5714285714285714,2,1,2,1,0.0,1.0,1.0,0.6666666666666666,1730.6,103.08529411764707,0,1,0,0,1
1,66,110.6,7210.85,1,1,1,1,False,True,False,2,False,True,False,2,False,True,False,False,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,False,True,False,False,5.5,0,109.25530303030304,True,False,False,1,0,6,7,0.8571428571428571,2,1,3,1,0.5,0.0,1.0,0.5,7299.599999999999,109.25530303030304,1,0,2,1,1
